Time[s],xPosition1[m],yPosition1[m],absPosition1[m],Angle1[rad],xVelocity1[m/s],yVelocity1[m/s],absVelocity81[m/s],AngularVelocity1[rad/s]
66.75,0.000173514,0.000141764,0.000224063,,4.6264e-07,8.156e-08,4.6978e-07,
66.875,0.000173033,0.000141742,0.00022367699999999998,,3.5629e-07,1.0337e-07,3.7098e-07,
67.0,0.000173129,0.00014229,0.000224098,,3.9246e-07,1.1334e-07,4.085e-07,
67.125,0.00017221600000000002,0.000141951,0.00022317799999999998,,3.602e-07,-1.0432e-08,3.6035e-07,
67.25,0.00017188999999999998,0.00014161000000000002,0.00022271,,3.2566e-07,-1.2605e-07,3.492e-07,
67.375,0.000171404,0.000141488,0.000222257,,3.4297e-07,-1.8711e-07,3.9069e-07,
67.5,0.000171349,0.00014155300000000002,0.00022225600000000002,,4.2742e-07,-4.8431e-08,4.3015e-07,
67.625,0.000171816,0.000141566,0.000222624,,4.5636e-07,4.4584e-08,4.5853e-07,
67.75,0.00017260500000000002,0.00014201,0.000223516,,3.4269e-07,-2.6088e-08,3.4368e-07,
67.875,0.000173619,0.00014213300000000002,0.000224378,,1.3374e-07,-1.3222e-07,1.8806e-07,
68.0,0.000173663,0.000141619,0.000224087,,2.8793e-10,-1.393e-07,1.393e-07,
68.125,0.00017374300000000002,0.000141557,0.00022411000000000002,,-2.0486e-07,-1.6666e-07,2.6409e-07,
68.25,0.000173702,0.00014160800000000002,0.00022411000000000002,,-4.5689e-07,-1.107e-07,4.7011e-07,
68.375,0.000173348,0.000141956,0.000224056,,-6.1865e-07,-2.2685e-08,6.1907e-07,
68.5,0.000172672,0.000142263,0.00022372800000000002,,-6.7505e-07,-4.3771e-08,6.7647e-07,
68.625,0.000171373,0.000141503,0.000222243,,-7.1963e-07,-1.1031e-07,7.2803e-07,
68.75,0.00017114099999999998,0.000141314,0.000221943,,-6.4645e-07,-1.0636e-08,6.4654e-07,
68.875,0.00017113800000000001,0.000141122,0.000221819,,-4.8026e-07,1.6513e-07,5.0785e-07,
69.0,0.000171539,0.000141241,0.00022220400000000002,,-4.4121e-07,1.6129e-07,4.6977e-07,
69.125,0.00017158,0.000141946,0.00022268399999999998,,-4.0902e-07,7.2048e-08,4.1532e-07,
69.25,0.000172542,0.00014229300000000001,0.000223648,,-3.493e-07,-4.2241e-08,3.5184e-07,
69.375,0.00017329500000000001,0.000141789,0.000223909,,-2.1983e-07,-7.6259e-08,2.3268e-07,
69.5,0.00017309900000000002,0.00014158100000000003,0.000223625,,-1.9947e-07,2.1523e-09,1.9948e-07,
69.625,0.000172969,0.00014190600000000002,0.00022373100000000002,,-2.827e-07,1.0778e-07,3.0255e-07,
69.75,0.000172327,0.000142131,0.000223378,,-3.8072e-07,3.2649e-08,3.8211e-07,
69.875,0.000171456,0.00014182,0.00022250900000000002,,-5.0139e-07,-1.531e-07,5.2424e-07,
70.0,0.000171015,0.00014149300000000002,0.00022196,,-5.4082e-07,-3.0842e-07,6.2258e-07,
70.125,0.00017081,0.000141301,0.00022168,,-5.7537e-07,-2.9931e-07,6.4857e-07,
70.25,0.00017115,0.00014126,0.000221916,,-4.8738e-07,-1.1434e-07,5.0061e-07,
70.375,0.000171063,0.000141372,0.000221921,,-3.692e-07,-4.0902e-08,3.7145e-07,
70.5,0.0001718,0.000142249,0.000223047,,-2.4811e-07,-1.0065e-07,2.6775e-07,
70.625,0.000172052,0.00014166799999999999,0.000222872,,-8.051e-08,-1.4652e-07,1.6718e-07,
70.75,0.000172072,0.000141385,0.000222707,,-3.9961e-08,-1.4436e-07,1.4979e-07,
70.875,0.000172154,0.000141439,0.00022280500000000002,,-9.4322e-08,-1.3418e-07,1.6401e-07,
71.0,0.000172219,0.000141484,0.00022288400000000002,,-1.8605e-07,-3.2282e-08,1.8883e-07,
71.125,0.000171823,0.0001419,0.00022284300000000002,,-1.723e-07,-2.6779e-09,1.7232e-07,
71.25,0.000171012,0.00014186199999999998,0.000222193,,-9.0503e-08,-1.0478e-07,1.3846e-07,
71.375,0.000170924,0.000141445,0.00022186,,-6.3268e-08,-1.8857e-07,1.989e-07,
71.5,0.000170995,0.000141123,0.000221709,,1.1627e-07,-5.9738e-08,1.3072e-07,
71.625,0.000170811,0.000140994,0.000221485,,2.095e-07,6.1658e-08,2.1839e-07,
71.75,0.000171115,0.00014122699999999998,0.000221868,,1.6446e-07,-6.2715e-09,1.6458e-07,
71.875,0.000171384,0.000141975,0.000222552,,1.3966e-07,-1.3234e-07,1.924e-07,
72.0,0.000172198,0.000141902,0.000223133,,1.5655e-07,-2.5302e-07,2.9753e-07,
72.125,0.000172348,0.000141376,0.00022291500000000002,,1.9732e-07,-2.6346e-07,3.2915e-07,
72.25,0.000172345,0.00014135500000000002,0.0002229,,5.307e-08,-2.0761e-07,2.1429e-07,
72.375,0.00017244799999999999,0.00014141400000000003,0.000223017,,-1.2469e-07,-1.101e-07,1.6634e-07,
72.5,0.000171821,0.000141922,0.000222855,,-5.1025e-08,-1.938e-07,2.004e-07,
72.625,0.000171074,0.000141335,0.000221905,,-5.1e-08,-3.4495e-07,3.487e-07,
72.75,0.000170939,0.000140975,0.00022157199999999999,,-3.2944e-08,-4.3439e-07,4.3564e-07,
72.875,0.000170899,0.00014088500000000002,0.00022148399999999998,,2.667e-08,-3.2081e-07,3.2191e-07,
73.0,0.000171282,0.000140875,0.000221773,,1.5233e-07,-1.2065e-07,1.9432e-07,
73.125,0.000171207,0.000141103,0.000221861,,1.6885e-07,-6.14e-08,1.7967e-07,
73.25,0.000171168,0.00014168,0.00022219700000000001,,1.6335e-07,-6.6692e-08,1.7644e-07,
73.375,0.000172379,0.000141176,0.00022281200000000002,,1.8984e-07,-7.8957e-08,2.0561e-07,
73.5,0.000172419,0.000140994,0.000222727,,1.4148e-07,3.179e-08,1.45e-07,
73.625,0.00017239099999999998,0.000141036,0.000222733,,-1.4254e-08,1.0909e-07,1.1002e-07,
73.75,0.000172474,0.000141168,0.000222881,,-8.473e-08,1.9423e-07,2.1191e-07,
73.875,0.00017203,0.000141569,0.000222792,,-5.5059e-08,1.1575e-07,1.2818e-07,
74.0,0.000171288,0.000141419,0.000222124,,-2.5629e-09,-3.2921e-08,3.302e-08,
74.125,0.00017103,0.00014112600000000002,0.000221738,,1.0638e-08,-1.4954e-07,1.4992e-07,
74.25,0.000170884,0.000140991,0.000221539,,-3.6352e-08,-8.3917e-08,9.1452e-08,
74.375,0.000171004,0.000140965,0.000221615,,1.123e-07,-8.5656e-09,1.1263e-07,
74.5,0.000171204,0.000141332,0.00022200300000000002,,-1.2715e-08,-1.252e-07,1.2585e-07,
74.625,0.00017180300000000002,0.000141781,0.000222752,,-7.3711e-08,-2.5989e-07,2.7014e-07,
74.75,0.000172473,0.000141182,0.000222888,,-7.5661e-08,-3.4695e-07,3.551e-07,
74.875,0.000172374,0.00014088500000000002,0.000222623,,-1.4845e-07,-3.6582e-07,3.9479e-07,
75.0,0.000172418,0.000140786,0.000222595,,-3.1226e-07,-3.332e-07,4.5665e-07,
75.125,0.00017233599999999998,0.00014099200000000002,0.000222662,,-4.0564e-07,-2.0564e-07,4.5479e-07,
75.25,0.00017209700000000002,0.000141519,0.000222811,,-3.8358e-07,-1.8291e-07,4.2496e-07,
75.375,0.000170643,0.000140816,0.000221242,,-3.0328e-07,-2.1321e-07,3.7073e-07,
75.5,0.00017074,0.000140652,0.000221213,,-2.2153e-07,-1.7146e-07,2.8013e-07,
75.625,0.000170705,0.000140684,0.00022120600000000002,,-9.7697e-08,2.6729e-08,1.0129e-07,
75.75,0.000170606,0.000140497,0.00022101100000000002,,2.3049e-08,1.8156e-07,1.8301e-07,
75.875,0.000170795,0.000140774,0.000221332,,1.9831e-08,1.3769e-07,1.3911e-07,
76.0,0.000171372,0.00014149100000000002,0.000222234,,3.7654e-09,-1.4834e-08,1.5304e-08,
76.125,0.00017216500000000003,0.000141174,0.00022264500000000002,,3.499e-08,-1.1996e-07,1.2496e-07,
76.25,0.000172502,0.00014096400000000001,0.000222773,,6.4415e-08,-8.904e-08,1.099e-07,
76.375,0.00017249500000000002,0.000140905,0.00022273,,-9.2395e-08,-1.2219e-07,1.5319e-07,
76.5,0.000172205,0.000141112,0.000222637,,-9.4878e-08,-3.8552e-08,1.0241e-07,
76.625,0.000171481,0.000141485,0.00022231500000000003,,-5.378e-08,-8.8964e-08,1.0396e-07,
76.75,0.000170833,0.000140875,0.00022142600000000002,,-9.7546e-08,-2.2207e-07,2.4255e-07,
76.875,0.00017049800000000002,0.00014044300000000002,0.000220893,,-1.3979e-07,-2.9474e-07,3.2621e-07,
77.0,0.000170554,0.000140396,0.000220906,,-1.1579e-07,-1.6617e-07,2.0254e-07,
77.125,0.000170564,0.00014038900000000001,0.000220909,,-6.6843e-08,-2.5738e-10,6.6843e-08,
77.25,0.000171075,0.00014071,0.00022150900000000002,,-3.9438e-08,6.7405e-08,7.8094e-08,
77.375,0.000171797,0.000141466,0.000222546,,5.0013e-08,-2.3552e-08,5.5281e-08,
77.5,0.000172206,0.000140875,0.000222488,,1.5412e-07,-4.658e-08,1.6101e-07,
77.625,0.00017211,0.000140703,0.00022230400000000002,,1.4703e-07,1.9256e-08,1.4828e-07,
77.75,0.000172116,0.000140719,0.00022231899999999998,,-5.9911e-08,1.9163e-08,6.2901e-08,
77.875,0.000171977,0.000140897,0.000222324,,-1.7242e-07,6.3712e-08,1.8382e-07,
78.0,0.000171282,0.00014136099999999998,0.00022208200000000002,,-1.7027e-07,-1.9597e-08,1.7139e-07,
78.125,0.000170662,0.000141136,0.000221461,,-2.0439e-07,-1.4641e-07,2.5142e-07,
78.25,0.00017071800000000001,0.000140435,0.000221058,,-2.4061e-07,-2.5329e-07,3.4936e-07,
78.375,0.000170869,0.000140471,0.000221198,,-1.3418e-07,-5.1474e-08,1.4372e-07,
78.5,0.000170949,0.000140398,0.000221213,,-1.33e-07,3.7913e-09,1.3305e-07,
78.625,0.000170615,0.00014061000000000002,0.00022109,,-1.5951e-07,-1.2217e-07,2.0092e-07,
78.75,0.000171439,0.000141289,0.000222157,,-1.1559e-07,-2.3591e-07,2.627e-07,
78.875,0.00017208200000000002,0.00014082500000000002,0.00022236,,-9.8244e-08,-3.2422e-07,3.3878e-07,
79.0,0.00017210800000000003,0.000140677,0.000222286,,-1.9156e-07,-2.9917e-07,3.5524e-07,
79.125,0.000171734,0.00014045,0.000221853,,-3.5463e-07,-2.2607e-07,4.2056e-07,
79.25,0.000171716,0.000141093,0.000222246,,-4.2753e-07,-1.4759e-07,4.5229e-07,
79.375,0.000170711,0.000140981,0.00022140000000000001,,-2.454e-07,-1.8801e-07,3.0914e-07,
79.5,0.00017046900000000002,0.000140288,0.000220772,,-8.6242e-08,-2.9212e-07,3.0459e-07,
79.625,0.00017057900000000002,0.000140271,0.00022084699999999998,,-5.3873e-08,-3.3459e-07,3.389e-07,
79.75,0.00017038600000000002,0.00014013100000000002,0.000220609,,8.0898e-08,-1.5069e-07,1.7103e-07,
79.875,0.0001704,0.000140057,0.000220572,,1.9644e-07,-2.9422e-08,1.9863e-07,
80.0,0.000170633,0.000140369,0.00022095,,2.5436e-07,-5.2145e-08,2.5965e-07,
80.125,0.00017101600000000002,0.000141087,0.00022170200000000003,,2.9174e-07,-1.4724e-07,3.2679e-07,
80.25,0.00017216100000000002,0.000140545,0.000222244,,3.5927e-07,-8.5427e-08,3.6929e-07,
80.375,0.000172139,0.00014032,0.000222085,,2.1848e-07,-1.0596e-09,2.1848e-07,
80.5,0.000172058,0.000140375,0.00022205600000000002,,8.4644e-08,8.1563e-08,1.1755e-07,
80.625,0.000171834,0.000140698,0.00022208700000000002,,1.9662e-07,1.4602e-07,2.4491e-07,
80.75,0.000171059,0.00014083000000000002,0.00022157199999999999,,2.4414e-07,3.8645e-08,2.4718e-07,
80.875,0.000170595,0.00014027999999999998,0.00022086500000000002,,2.1461e-07,-1.4481e-07,2.589e-07,
81.0,0.000170704,0.000140121,0.000220848,,5.4199e-07,-3.4713e-07,6.4363e-07,
81.125,0.00017072799999999998,0.000140124,0.00022086800000000001,,5.3931e-07,-2.3083e-07,5.8664e-07,
81.25,0.00017069400000000002,0.000140226,0.000220907,,6.2113e-07,-1.495e-07,6.3887e-07,
81.375,0.000171003,0.00014090200000000001,0.000221575,,6.23e-07,-1.3613e-07,6.377e-07,
81.5,0.000172182,0.00014091699999999998,0.000222496,,6.3975e-07,-1.9247e-07,6.6807e-07,
81.625,0.000172309,0.000140311,0.000222211,,6.2312e-07,-1.472e-07,6.4027e-07,
81.75,0.00017218300000000001,0.00014004,0.000221942,,4.4628e-07,-3.2252e-08,4.4744e-07,
81.875,0.000173956,0.000139588,0.000223037,,1.4332e-07,-2.6163e-08,1.4569e-07,
82.0,0.000172343,0.000140249,0.00022219700000000001,,-5.0184e-08,5.8006e-08,7.6702e-08,
82.125,0.000171646,0.000140574,0.000221863,,-1.5428e-07,7.9436e-10,1.5428e-07,
82.25,0.00017119799999999998,0.00014049400000000001,0.000221466,,-2.8087e-07,-9.9069e-08,2.9783e-07,
82.375,0.000171231,0.000140108,0.000221247,,-4.1041e-07,-3.7442e-09,4.1043e-07,
82.5,0.000171202,0.000140209,0.00022128900000000003,,-3.9266e-07,2.0607e-07,4.4345e-07,
82.625,0.00017119599999999998,0.000140336,0.000221365,,-4.4243e-07,2.9485e-07,5.3168e-07,
82.75,0.000171115,0.00014035,0.00022131100000000002,,-5.2567e-07,2.0028e-07,5.6253e-07,
82.875,0.000171612,0.000140932,0.000222064,,-2.6736e-07,-3.4662e-08,2.6959e-07,
83.0,0.00017216100000000002,0.000140338,0.00022211300000000002,,-2.4463e-07,-1.3972e-07,2.8172e-07,
83.125,0.000172293,0.000140039,0.000222026,,-2.8869e-07,-1.5689e-07,3.2857e-07,
83.25,0.000172153,0.000140216,0.00022203000000000001,,-3.3338e-07,2.5624e-08,3.3437e-07,
83.375,0.000171706,0.000140672,0.000221972,,-2.0378e-07,7.0295e-08,2.1556e-07,
83.5,0.000171155,0.000140725,0.00022158,,-4.1249e-08,4.7984e-08,6.3277e-08,
83.625,0.000170967,0.000140177,0.00022108700000000002,,2.1235e-08,3.5244e-08,4.1147e-08,
83.75,0.00017047499999999998,0.000140012,0.000220602,,4.414e-08,2.2902e-08,4.9728e-08,
83.875,0.000170644,0.000139967,0.00022070300000000002,,1.2931e-07,1.9717e-07,2.3579e-07,
84.0,0.00017086399999999998,0.000139994,0.000220891,,2.0039e-07,3.1038e-07,3.6945e-07,
84.125,0.000171261,0.000141001,0.000221837,,2.235e-07,2.0951e-07,3.0634e-07,
84.25,0.00017210400000000002,0.00014082500000000002,0.000222377,,2.1303e-07,7.1091e-08,2.2458e-07,
84.375,0.000172426,0.000140477,0.000222406,,2.0533e-07,4.8519e-08,2.1098e-07,
84.5,0.000172107,0.00014041799999999998,0.00022212200000000003,,9.6299e-08,8.6462e-08,1.2942e-07,
84.625,0.000172132,0.000140416,0.00022214,,2.8499e-09,1.3973e-07,1.3975e-07,
84.75,0.000172021,0.000140693,0.000222229,,-2.2804e-08,1.7752e-07,1.7897e-07,
84.875,0.00017138100000000002,0.000141033,0.00022195,,-5.859e-08,5.908e-08,8.3206e-08,
85.0,0.00017088000000000002,0.000140403,0.000221163,,-4.3389e-08,-1.1101e-07,1.1919e-07,
85.125,0.000170669,0.000140065,0.00022078600000000002,,2.4565e-08,-5.8262e-08,6.3229e-08,
85.25,0.000170982,0.000140101,0.00022105,,8.1142e-08,1.1557e-07,1.4121e-07,
85.375,0.000171001,0.000140261,0.000221167,,9.1157e-08,1.4352e-07,1.7002e-07,
85.5,0.000171272,0.000140899,0.00022178100000000002,,5.2067e-08,4.7785e-08,7.067e-08,
85.625,0.000172217,0.000141113,0.00022264700000000003,,7.4091e-08,-6.7651e-08,1.0033e-07,
85.75,0.000172223,0.000140541,0.000222289,,7.1903e-08,-1.4109e-07,1.5835e-07,
85.875,0.000172452,0.00014033300000000003,0.000222336,,2.6935e-08,-8.3586e-08,8.7819e-08,
86.0,0.00017248800000000002,0.000140345,0.00022237199999999998,,-1.3718e-07,-6.8997e-08,1.5355e-07,
86.125,0.00017164399999999998,0.000141058,0.000222169,,-5.8729e-08,-9.3291e-08,1.1024e-07,
86.25,0.000170977,0.00014076,0.000221464,,2.6984e-08,-2.0503e-07,2.068e-07,
86.375,0.00017088900000000002,0.00014025000000000002,0.000221072,,1.3956e-07,-2.8515e-07,3.1747e-07,
86.5,0.00017099200000000002,0.000140129,0.000221075,,2.5361e-07,-1.6553e-07,3.0286e-07,
86.625,0.00017083499999999999,0.000139982,0.000220861,,4.3593e-07,8.1152e-08,4.4342e-07,
86.75,0.00017118300000000002,0.000140147,0.000221234,,4.7343e-07,2.1429e-07,5.1967e-07,
86.875,0.000171131,0.00014052500000000001,0.000221435,,5.527e-07,1.7429e-07,5.7953e-07,
87.0,0.000172621,0.000140734,0.000222719,,6.7326e-07,9.3294e-08,6.797e-07,
87.125,0.00017257900000000002,0.000140351,0.00022244500000000002,,5.8774e-07,1.3274e-07,6.0254e-07,
87.25,0.000172919,0.000140362,0.000222716,,3.5818e-07,1.7786e-07,3.9991e-07,
87.375,0.000172891,0.000140646,0.000222874,,2.4385e-07,2.5705e-07,3.5432e-07,
87.5,0.00017238300000000002,0.000141001,0.00022270400000000003,,2.2031e-07,2.9652e-07,3.6941e-07,
87.625,0.000171677,0.000141071,0.000222202,,1.8471e-07,1.9163e-07,2.6616e-07,
87.75,0.000171545,0.000140518,0.00022175,,1.6562e-07,7.2978e-08,1.8099e-07,
87.875,0.00017158100000000002,0.000140326,0.000221656,,6.7217e-08,3.6895e-08,7.6677e-08,
88.0,0.00017138600000000002,0.00014011,0.00022136900000000001,,2.4922e-07,8.2951e-08,2.6266e-07,
88.125,0.00017139099999999999,0.000140344,0.000221521,,1.7576e-07,-6.3688e-08,1.8694e-07,
88.25,0.000172127,0.000141039,0.00022253,,1.9317e-07,-2.5795e-07,3.2226e-07,
88.375,0.000172641,0.00014109,0.00022296,,2.4975e-07,-4.0479e-07,4.7564e-07,
88.5,0.000172995,0.000140674,0.00022297200000000002,,2.4973e-07,-4.3898e-07,5.0504e-07,
88.625,0.000172988,0.000140516,0.00022286700000000002,,1.0306e-07,-4.16e-07,4.2857e-07,
88.75,0.00017290800000000002,0.000140549,0.000222826,,-2.008e-08,-3.7283e-07,3.7337e-07,
88.875,0.000172862,0.000140725,0.00022290099999999999,,1.7167e-08,-3.0402e-07,3.045e-07,
89.0,0.00017166799999999998,0.000140197,0.000221642,,9.7786e-09,-4.0357e-07,4.0369e-07,
89.125,0.00017160300000000002,0.000139925,0.00022142,,4.6617e-09,-4.7409e-07,4.7411e-07,
89.25,0.000171643,0.00013977500000000002,0.000221355,,1.575e-08,-3.6221e-07,3.6255e-07,
89.375,0.000171762,0.000139809,0.00022146900000000002,,4.0946e-08,-1.2118e-07,1.2791e-07,
89.5,0.000171747,0.000139844,0.00022148000000000003,,3.3099e-08,5.9252e-08,6.787e-08,
89.625,0.00017202500000000002,0.000140401,0.000222047,,3.6751e-09,1.517e-07,1.5175e-07,
89.75,0.00017285500000000002,0.000140732,0.0002229,,3.504e-08,2.2234e-07,2.2509e-07,
89.875,0.000173037,0.000140195,0.00022270200000000002,,9.2974e-08,3.542e-07,3.662e-07,
90.0,0.000173277,0.000140085,0.00022281999999999998,,-1.0729e-07,4.1615e-07,4.2976e-07,
90.125,0.000172787,0.00014016600000000003,0.00022249,,-2.3167e-07,4.4123e-07,4.9835e-07,
90.25,0.000172365,0.000140628,0.00022245400000000002,,-1.2908e-07,3.321e-07,3.5631e-07,
90.375,0.000171755,0.00014073500000000001,0.00022205,,-2.2442e-08,1.5209e-07,1.5374e-07,
90.5,0.000171478,0.000140484,0.00022167600000000002,,2.1023e-08,-3.847e-08,4.384e-08,
90.625,0.000171657,0.000140332,0.000221719,,4.5806e-08,-8.7425e-08,9.8698e-08,
90.75,0.000171664,0.000140407,0.000221772,,2.0028e-07,2.0916e-08,2.0137e-07,
90.875,0.000171568,0.000140615,0.000221829,,2.4875e-07,3.4652e-08,2.5115e-07,
91.0,0.000172007,0.00014080100000000002,0.000222286,,2.737e-07,-1.7198e-07,3.2325e-07,
91.125,0.000173153,0.000140427,0.00022293900000000001,,2.8571e-07,-3.5946e-07,4.5918e-07,
91.25,0.000173254,0.000140127,0.000222829,,2.2083e-07,-4.2152e-07,4.7587e-07,
91.375,0.000173168,0.00014008,0.000222732,,3.7353e-08,-3.871e-07,3.8889e-07,
91.5,0.00017296,0.000140185,0.00022263600000000001,,-1.1201e-07,-2.459e-07,2.7021e-07,
91.625,0.000172793,0.000140562,0.000222744,,-8.8857e-08,-1.8851e-07,2.084e-07,
91.75,0.00017204700000000001,0.000140679,0.00022223999999999999,,-5.3349e-08,-2.1486e-07,2.2138e-07,
91.875,0.000171512,0.000139772,0.00022125200000000002,,-7.408e-08,-2.0306e-07,2.1615e-07,
92.0,0.000171756,0.00013973,0.000221415,,-9.5419e-08,-5.5169e-08,1.1022e-07,
92.125,0.000171707,0.000139767,0.00022140000000000001,,-4.6762e-08,9.868e-08,1.092e-07,
92.25,0.000171716,0.000140004,0.000221558,,-8.6785e-08,6.0807e-08,1.0597e-07,
92.375,0.000172198,0.00014072000000000002,0.000222384,,-4.8369e-08,-3.0414e-08,5.7136e-08,
92.5,0.000172959,0.000140508,0.000222839,,-6.061e-08,-1.2446e-07,1.3843e-07,
92.625,0.000173198,0.00014003,0.00022272400000000002,,-7.8453e-09,-1.1543e-07,1.157e-07,
92.75,0.00017324700000000002,0.000139929,0.000222699,,-1.0043e-07,-7.5606e-08,1.2571e-07,
92.875,0.000172982,0.00014029800000000002,0.000222725,,-3.0923e-07,-5.8566e-08,3.1472e-07,
93.0,0.00017216100000000002,0.000140683,0.000222331,,-2.2083e-07,-8.1518e-08,2.3539e-07,
93.125,0.000171461,0.000140104,0.00022142300000000002,,-1.6428e-07,-1.4801e-07,2.2112e-07,
93.25,0.000171695,0.00013988900000000003,0.000221468,,-1.689e-07,-1.9526e-07,2.5818e-07,
93.375,0.00017147,0.000139727,0.000221191,,-1.1082e-07,-3.0524e-08,1.1495e-07,
93.5,0.00017177200000000002,0.000139746,0.000221438,,-1.6218e-08,1.5337e-07,1.5423e-07,
93.625,0.000171753,0.00013965,0.000221362,,-4.75e-08,1.6976e-07,1.7628e-07,
93.75,0.00017174,0.000140426,0.000221842,,2.4318e-08,5.3737e-08,5.8983e-08,
93.875,0.00017298,0.000140367,0.000222767,,1.1886e-07,-2.3394e-09,1.1888e-07,
94.0,0.000173052,0.000140198,0.000222716,,5.7851e-08,6.0639e-08,8.3808e-08,
94.125,0.000172928,0.00014008399999999998,0.000222548,,-1.532e-07,6.0686e-08,1.6478e-07,
94.25,0.000172863,0.000140338,0.000222657,,-1.9138e-07,1.448e-07,2.3999e-07,
94.375,0.000172272,0.000140621,0.000222378,,-1.598e-07,5.7111e-08,1.697e-07,
94.5,0.00017127,0.000140347,0.00022142899999999998,,-5.5558e-08,-9.2328e-08,1.0776e-07,
94.625,0.000171455,0.000139845,0.00022125400000000002,,7.0276e-08,-2.4833e-07,2.5808e-07,
94.75,0.000171615,0.00013971100000000002,0.00022129299999999998,,1.3889e-07,-2.1667e-07,2.5737e-07,
94.875,0.00017158100000000002,0.000139782,0.000221312,,1.2671e-07,-1.1037e-07,1.6804e-07,
95.0,0.000171547,0.00014000000000000001,0.000221424,,1.4859e-07,-1.6935e-07,2.253e-07,
95.125,0.000172156,0.000140652,0.000222308,,2.5254e-07,-2.689e-07,3.689e-07,
95.25,0.00017282900000000002,0.000140087,0.000222473,,3.7644e-07,-2.8529e-07,4.7233e-07,
95.375,0.00017304,0.000139808,0.00022246199999999999,,3.947e-07,-2.2076e-07,4.5224e-07,
95.5,0.00017335200000000002,0.000139894,0.000222758,,1.983e-07,-1.6488e-07,2.579e-07,
95.625,0.000173309,0.00013998,0.00022277900000000002,,7.5659e-08,-3.3326e-08,8.2674e-08,
95.75,0.000171712,0.00014035700000000003,0.00022177700000000001,,5.6362e-08,2.6693e-08,6.2364e-08,
95.875,0.000171618,0.00013972200000000003,0.000221303,,7.1687e-08,1.5929e-08,7.3435e-08,
96.0,0.000171966,0.000139581,0.00022148399999999998,,3.1427e-08,5.9614e-08,6.739e-08,
96.125,0.00017200199999999998,0.000139636,0.000221547,,8.523e-08,3.1833e-07,3.2954e-07,
96.25,0.00017202700000000003,0.00013961599999999999,0.000221554,,1.4529e-07,4.1927e-07,4.4373e-07,
96.375,0.000172063,0.000139743,0.000221662,,1.4641e-07,3.2755e-07,3.5879e-07,
96.5,0.000172335,0.00014060800000000002,0.000222418,,2.5595e-07,1.8512e-07,3.1588e-07,
96.625,0.000172794,0.00014051300000000001,0.000222714,,3.478e-07,4.3248e-08,3.5048e-07,
96.75,0.000173175,0.000140192,0.000222808,,1.556e-07,-8.3316e-09,1.5583e-07,
96.875,0.00017316300000000002,0.00014027400000000002,0.00022285,,1.0369e-09,-8.0965e-09,8.1626e-09,
97.0,0.000173168,0.000140643,0.000223086,,1.4816e-08,-6.6417e-09,1.6237e-08,
97.125,0.000172575,0.00014049800000000002,0.00022253500000000002,,6.4659e-08,-9.4571e-08,1.1456e-07,
97.25,0.00017200199999999998,0.000139913,0.00022172200000000002,,1.0395e-07,-2.2296e-07,2.46e-07,
97.375,0.00017204,0.00013957700000000002,0.000221539,,1.2163e-07,-3.3312e-07,3.5463e-07,
97.5,0.000171814,0.000139435,0.000221274,,1.1565e-07,-2.3898e-07,2.6549e-07,
97.625,0.000172005,0.000139378,0.000221386,,1.5211e-07,-1.0951e-07,1.8743e-07,
97.75,0.000172342,0.000140223,0.00022218,,1.0267e-07,-1.9788e-07,2.2293e-07,
97.875,0.000172889,0.000140462,0.000222756,,9.6772e-08,-2.639e-07,2.8109e-07,
98.0,0.00017316,0.00014007800000000002,0.000222725,,1.1707e-07,-2.3958e-07,2.6666e-07,
98.125,0.00017324400000000002,0.000139962,0.00022271700000000002,,3.6984e-08,-1.8504e-07,1.887e-07,
98.25,0.00017326800000000002,0.000139958,0.000222733,,-1.9116e-07,-1.1871e-07,2.2502e-07,
98.375,0.000173012,0.00014002100000000002,0.000222574,,-2.4001e-07,-5.6318e-08,2.4653e-07,
98.5,0.00017279600000000002,0.00014022200000000001,0.00022253300000000002,,-2.4803e-07,-1.5827e-07,2.9423e-07,
98.625,0.000171932,0.000139458,0.00022138,,-1.3128e-07,-3.1959e-07,3.455e-07,
98.75,0.000171986,0.000139371,0.00022136800000000003,,-5.5754e-08,-2.7751e-07,2.8305e-07,
98.875,0.000171943,0.00013927200000000002,0.000221272,,1.0238e-07,-1.0079e-07,1.4367e-07,
99.0,0.000171943,0.000139393,0.00022134799999999998,,3.1405e-07,-5.2356e-08,3.1838e-07,
99.125,0.000171768,0.000139963,0.000221571,,5.4092e-07,-7.143e-08,5.4562e-07,
99.25,0.000172587,0.00014033499999999998,0.000222441,,7.5011e-07,-6.8424e-08,7.5322e-07,
99.375,0.000173128,0.00013978299999999999,0.000222515,,8.7494e-07,-5.585e-08,8.7672e-07,
99.5,0.000173722,0.000139601,0.00022286200000000002,,9.6441e-07,3.5839e-08,9.6508e-07,
99.625,0.00017337600000000002,0.000139684,0.00022264500000000002,,9.0895e-07,1.6873e-08,9.0911e-07,
99.75,0.000173311,0.000140007,0.000222798,,1.1669e-06,1.052e-08,1.167e-06,
99.875,0.00017333000000000002,0.000139739,0.000222644,,1.4385e-06,-1.2239e-07,1.4437e-06,
100.0,0.000173334,0.00013948700000000001,0.000222488,,1.6567e-06,-2.7034e-07,1.6786e-06,
100.125,0.00017323,0.000139534,0.000222437,,1.6665e-06,-2.676e-07,1.6879e-06,
